"","B cells|B cells","B cells|Endothelial cells","B cells|Epithelial cells","B cells|Fibroblasts","B cells|Mast cell-like","B cells|Myeloid","B cells|Neuron-like cells","B cells|T cells","Endothelial cells|B cells","Endothelial cells|Endothelial cells","Endothelial cells|Epithelial cells","Endothelial cells|Fibroblasts","Endothelial cells|Mast cell-like","Endothelial cells|Myeloid","Endothelial cells|Neuron-like cells","Endothelial cells|T cells","Epithelial cells|B cells","Epithelial cells|Endothelial cells","Epithelial cells|Epithelial cells","Epithelial cells|Fibroblasts","Epithelial cells|Mast cell-like","Epithelial cells|Myeloid","Epithelial cells|Neuron-like cells","Epithelial cells|T cells","Fibroblasts|B cells","Fibroblasts|Endothelial cells","Fibroblasts|Epithelial cells","Fibroblasts|Fibroblasts","Fibroblasts|Mast cell-like","Fibroblasts|Myeloid","Fibroblasts|Neuron-like cells","Fibroblasts|T cells","Mast cell-like|B cells","Mast cell-like|Endothelial cells","Mast cell-like|Epithelial cells","Mast cell-like|Fibroblasts","Mast cell-like|Mast cell-like","Mast cell-like|Myeloid","Mast cell-like|Neuron-like cells","Mast cell-like|T cells","Myeloid|B cells","Myeloid|Endothelial cells","Myeloid|Epithelial cells","Myeloid|Fibroblasts","Myeloid|Mast cell-like","Myeloid|Myeloid","Myeloid|Neuron-like cells","Myeloid|T cells","Neuron-like cells|B cells","Neuron-like cells|Endothelial cells","Neuron-like cells|Epithelial cells","Neuron-like cells|Fibroblasts","Neuron-like cells|Mast cell-like","Neuron-like cells|Myeloid","Neuron-like cells|Neuron-like cells","Neuron-like cells|T cells","T cells|B cells","T cells|Endothelial cells","T cells|Epithelial cells","T cells|Fibroblasts","T cells|Mast cell-like","T cells|Myeloid","T cells|Neuron-like cells","T cells|T cells"
"WNT5A_FZD3",0.485070069276639,0.615395649470833,0.58133153284867,0.525937212779096,0.886793554368078,0.615395649470833,0.701442676332385,0.776558321765063,0.911721328081794,0.701442676332385,0.868790465749427,0.971846707057438,0.886793554368078,1,0.701442676332385,0.911721328081794,0.254275291317341,0.911721328081794,0.38301640903253,0.911721328081794,0.536970104839406,0.992962203214561,0.970478214010547,0.927084819982453,0.645442097647242,0.84249199195511,0.879795158168921,0.970478214010547,0.509162286821262,0.615395649470833,1,0.509162286821262,0.911721328081794,0.84249199195511,0.84249199195511,0.84249199195511,0.509162286821262,1,0.84249199195511,0.911721328081794,0.820010057693336,0.949341207742457,1,0.957034729344122,0.615395649470833,0.84249199195511,0.911721328081794,0.84249199195511,0.820010057693336,0.897177508323448,0.911721328081794,1,0.509162286821262,0.970478214010547,0.842704250455907,1,0.879202559484743,1,0.934859596730798,1,0.700112596438897,1,0.842704250455907,0.964412545766337
"WNT2_FZD3",0.911721328081794,0.84249199195511,0.84249199195511,0.84249199195511,0.911721328081794,0.911721328081794,1,0.911721328081794,0.886793554368078,0.509162286821262,0.886793554368078,0.886793554368078,0.509162286821262,0.886793554368078,0.509162286821262,0.886793554368078,0.93791115884463,0.785502975839338,1,0.93791115884463,0.911721328081794,0.886793554368078,0.84249199195511,0.914410270348973,0.591695673631939,0.911721328081794,0.969400794229142,0.781728274637696,0.536970104839406,0.530637402250075,0.914410270348973,0.358751792433586,0.509162286821262,1,0.509162286821262,0.509162286821262,0.509162286821262,0.509162286821262,1,0.509162286821262,1,0.785502975839338,1,0.93791115884463,0.509162286821262,0.970478214010547,0.785502975839338,0.806620299998329,0.84249199195511,0.911721328081794,0.84249199195511,0.84249199195511,0.911721328081794,0.911721328081794,0.84249199195511,0.911721328081794,0.525937212779096,0.701442676332385,0.509162286821262,0.509162286821262,0.911721328081794,0.785502975839338,0.785502975839338,0.615395649470833
"WNT5A_ROR1",0.911721328081794,0.785502975839338,0.509162286821262,0.509162286821262,1,0.93791115884463,0.705943059569635,0.752757031355029,1,1,0.807127416554678,0.807127416554678,0.911721328081794,1,0.971846707057438,0.911721328081794,0.911721328081794,0.84249199195511,0.701442676332385,0.260843494772151,0.970478214010547,0.509162286821262,1,0.970478214010547,0.785502975839338,0.525937212779096,0.361170947515221,0.509162286821262,0.970478214010547,0.358172966500262,0.927084819982453,0.615395649470833,0.911721328081794,0.84249199195511,0.84249199195511,0.886793554368078,1,0.911721328081794,0.886793554368078,0.911721328081794,0.651402710855268,0.785502975839338,0.911721328081794,0.84249199195511,0.970478214010547,0.358751792433586,1,0.914410270348973,1,1,0.84249199195511,0.615395649470833,0.911721328081794,0.509162286821262,1,1,0.615395649470833,0.785502975839338,1,0.911721328081794,0.84249199195511,0.84249199195511,1,1
"TNFRSF10A_TNFSF10",0.84249199195511,0.539037770732804,0.969400794229142,0.713348109493628,0.509162286821262,1,0.652022777807152,0.701442676332385,0.911721328081794,0.84249199195511,0.636332419358767,1,0.509162286821262,0.84249199195511,0.254275291317341,1,0.509162286821262,0.928716867322819,0.178540207634671,0.361170947515221,0.332459088973854,0.417966831528407,0.149673919272588,0.43759896231351,0.84249199195511,1,0.277635830841012,0.298148665907083,0.462588843753796,0.358751792433586,0.183674709969214,0.311569600044416,0.911721328081794,0.358751792433586,0.902174237465046,0.806051269481093,0.675940041461644,1,0.991907854364255,0.911721328081794,0.701442676332385,1,0.149673919272588,0.149673919272588,0.332459088973854,0.390738196175573,0.161254136579849,0.254275291317341,0.81990705470859,0.777111149889142,0.596009094822104,0.747978013167052,0.381045766007572,0.697104352037312,0.462588843753796,0.747978013167052,0.911721328081794,0.911721328081794,0.886793554368078,0.675940041461644,0.358751792433586,0.911721328081794,0.522926103415391,1
"TNFRSF11B_TNFSF10",0.84249199195511,1,0.970478214010547,1,0.84249199195511,1,0.84249199195511,1,0.358751792433586,0.187711230813345,0.602693360292659,0.752757031355029,1,0.718544914909568,0.911721328081794,0.701442676332385,0.826072704920599,0.509162286821262,0.911721328081794,0.701442676332385,0.740337596097803,0.918744284872256,0.911721328081794,0.84249199195511,0.911721328081794,0.886793554368078,0.443810004850478,0.475420895844005,0.358751792433586,0.636332419358767,0.309640366660603,0.509162286821262,0.509162286821262,0.509162286821262,0.509162286821262,0.509162286821262,1,0.509162286821262,0.509162286821262,0.509162286821262,0.914410270348973,0.422954998876082,0.74473365003963,0.818895375707427,0.914410270348973,0.9115234497194,0.93791115884463,0.801202915839111,0.911721328081794,0.84249199195511,0.84249199195511,0.84249199195511,0.84249199195511,0.84249199195511,0.84249199195511,0.84249199195511,0.911721328081794,0.539037770732804,0.539037770732804,0.539037770732804,0.911721328081794,0.886793554368078,0.911721328081794,0.539037770732804
"TNFRSF10B_TNFSF10",1,1,0.509162286821262,0.839177454536846,0.401525090035855,0.525937212779096,0.432913777951592,0.509162286821262,0.486028904288187,0.325126372586584,0.0933556194820701,0.143677680522551,0.309640366660603,0.168002459158516,0.149673919272588,0.195431727580556,0.620006544498497,0.911721328081794,0.525937212779096,0.701442676332385,0.358751792433586,0.417966831528407,0.149673919272588,0.872817674098225,0.509162286821262,0.928716867322819,0.284705162037444,0.277635830841012,0.309640366660603,0.168002459158516,0.149673919272588,0.509162286821262,1,0.970478214010547,0.84249199195511,0.897590351087807,0.701442676332385,0.806051269481093,0.932372942282942,0.914410270348973,0.991907854364255,0.872817674098225,0.509162286821262,0.785502975839338,0.332459088973854,0.539037770732804,0.257472687243972,0.785502975839338,0.957034729344122,0.911721328081794,0.509162286821262,0.780152613883712,0.374446723137997,0.322930075654413,0.254275291317341,0.701442676332385,0.911721328081794,1,0.254275291317341,0.506646279809613,0.332459088973854,0.311694057215399,0.195237695489548,0.325126372586584
"TNFRSF10C_TNFSF10",0.785502975839338,0.785502975839338,0.785502975839338,0.785502975839338,0.84249199195511,0.785502975839338,0.785502975839338,0.785502975839338,0.964412545766337,1,0.911721328081794,0.911721328081794,0.460111695211661,0.84249199195511,0.509162286821262,0.894960699731734,0.557943856100999,1,0.100208130453877,0.143677680522551,0.358751792433586,0.195431727580556,0.149673919272588,0.149673919272588,1,0.911721328081794,1,0.964412545766337,0.911721328081794,0.949341207742457,0.752757031355029,1,0.509162286821262,0.509162286821262,0.509162286821262,0.509162286821262,1,0.509162286821262,0.509162286821262,0.509162286821262,0.909018493591987,0.911721328081794,0.277635830841012,0.400603091090411,0.462588843753796,0.441515529364064,0.400603091090411,0.509162286821262,0.911721328081794,1,0.84249199195511,0.886793554368078,0.525937212779096,0.666381514239372,0.701442676332385,0.84249199195511,0.615395649470833,0.785502975839338,0.705943059569635,0.509162286821262,0.615395649470833,0.835815796457262,0.509162286821262,0.785502975839338
"FGFR1_NCAM1",0.935452881711135,1,0.485070069276639,1,1,1,0.911721328081794,0.84249199195511,0.946484103806944,1,0.509162286821262,0.84249199195511,0.752757031355029,0.992702123198483,0.284535532381159,0.539037770732804,1,0.886793554368078,0.615395649470833,0.25877171896482,0.701442676332385,1,0.254275291317341,0.997819214296022,0.988392025450199,0.964412545766337,0.632950597733686,0.785502975839338,0.752757031355029,0.949341207742457,0.509162286821262,0.935545401306019,0.9115234497194,0.911721328081794,0.634060795411518,0.752757031355029,1,0.596009094822104,0.417966831528407,0.509162286821262,0.911721328081794,0.932372942282942,0.177400264961529,0.911721328081794,0.752757031355029,0.499279792451843,0.168002459158516,0.473228615572014,0.777111149889142,0.945990444828307,0.31868016930944,0.902174237465046,0.785502975839338,0.807127416554678,0.263268916772299,0.84249199195511,0.868790465749427,1,0.325126372586584,0.556717891625147,0.752757031355029,0.509162286821262,0.254275291317341,0.653536011523088
"FGFR1_FGF7",1,0.615395649470833,1,0.747978013167052,0.911721328081794,1,0.911721328081794,0.701442676332385,0.970478214010547,0.610116978559185,0.872817674098225,0.0511604679464268,0.911721328081794,0.911721328081794,1,0.615395649470833,1,0.701442676332385,0.992702123198483,0.0900706671457658,0.911721328081794,0.970948561097978,0.785502975839338,0.615395649470833,0.970478214010547,0.610116978559185,0.949341207742457,0.0511604679464268,0.911721328081794,1,1,0.615395649470833,1,0.914410270348973,0.722124007422641,0.374446723137997,0.911721328081794,0.93791115884463,0.991907854364255,0.84249199195511,1,0.610116978559185,0.530637402250075,0.0538222184845682,0.911721328081794,0.801202915839111,1,0.615395649470833,1,0.705943059569635,0.84249199195511,0.12862691533639,0.911721328081794,0.97959657806812,1,0.615395649470833,1,0.776558321765063,0.879795158168921,0.149673919272588,0.911721328081794,0.894960699731734,1,0.615395649470833
"FGFR1_KL",1,1,0.886793554368078,1,0.509162286821262,1,1,0.701442676332385,1,0.911721328081794,1,1,0.254275291317341,0.990908489526072,0.539037770732804,0.509162286821262,1,0.473837875027759,0.523931702858471,0.540602134599981,0.254275291317341,0.970478214010547,0.509162286821262,0.358751792433586,1,0.84249199195511,0.911721328081794,1,0.254275291317341,1,0.509162286821262,0.509162286821262,1,0.84249199195511,0.84249199195511,0.879202559484743,0.254275291317341,0.610116978559185,0.509162286821262,0.886793554368078,1,1,0.752757031355029,1,0.254275291317341,0.785502975839338,0.886793554368078,0.484598649860234,1,1,1,1,0.254275291317341,1,0.539037770732804,0.441515529364064,1,0.911721328081794,0.850692889915168,1,0.254275291317341,0.911721328081794,0.84249199195511,0.509162286821262
"FGFR2_EPHA4",0.254275291317341,0.254275291317341,0.254275291317341,0.254275291317341,1,0.509162286821262,0.254275291317341,0.254275291317341,0.309640366660603,0.309640366660603,0.509162286821262,0.309640366660603,0.886793554368078,0.84249199195511,0.277635830841012,0.509162286821262,0.553389817926232,1,0.807127416554678,0.543344572539816,0.868790465749427,0.84249199195511,0.666381514239372,0.646486279836623,1,0.924097852021952,1,1,0.701442676332385,0.84249199195511,0.911721328081794,0.898100969918561,0.785502975839338,0.785502975839338,0.785502975839338,0.785502975839338,0.911721328081794,0.84249199195511,0.785502975839338,0.785502975839338,0.886793554368078,1,1,1,0.84249199195511,1,0.886793554368078,1,0.509162286821262,0.752757031355029,0.701442676332385,0.666381514239372,1,0.84249199195511,0.254275291317341,0.666381514239372,0.332459088973854,1,1,0.509162286821262,0.868790465749427,0.879795158168921,0.666381514239372,0.530637402250075
"EFNA1_EPHA4",1,1,1,1,1,0.886793554368078,0.509162286821262,0.970478214010547,1,0.277635830841012,0.298148665907083,0.254275291317341,0.879795158168921,0.701147595104821,0.932372942282942,0.506979518191072,1,0.306625932050234,0.506646279809613,0.509162286821262,0.807127416554678,0.509162286821262,1,0.785502975839338,1,0.309640366660603,0.509162286821262,0.776558321765063,0.615395649470833,0.740337596097803,0.911721328081794,0.632950597733686,0.84249199195511,0.84249199195511,0.84249199195511,0.84249199195511,0.911721328081794,0.84249199195511,0.84249199195511,0.84249199195511,0.896545506477058,0.879202559484743,0.879202559484743,0.84249199195511,1,1,0.509162286821262,0.84249199195511,0.785502975839338,0.168002459158516,0.149673919272588,0.225043444634079,0.525937212779096,0.509162286821262,0.785502975839338,0.211433020033947,0.911721328081794,0.701442676332385,0.785502975839338,0.776558321765063,0.701442676332385,0.615395649470833,0.911721328081794,0.752757031355029
"EFNA5_EPHA4",0.509162286821262,0.509162286821262,0.396784025144454,0.327023433302526,0.911721328081794,0.886793554368078,0.254275291317341,0.255282455656847,0.701442676332385,0.969115961160325,1,0.728411609025257,0.911721328081794,0.509162286821262,0.701442676332385,0.785502975839338,0.911721328081794,1,1,0.997819214296022,0.911721328081794,0.747978013167052,0.949341207742457,1,1,0.583484739102913,0.970948561097978,0.911721328081794,0.84249199195511,0.777111149889142,1,0.957034729344122,1,1,1,1,0.84249199195511,0.911721328081794,0.84249199195511,1,0.496213807245841,0.894960699731734,0.747978013167052,0.272629912714568,0.701442676332385,0.949341207742457,0.632012086656039,0.413513465837713,0.794868542890275,0.325126372586584,0.254275291317341,0.325126372586584,0.807127416554678,0.478538145446116,1,0.254275291317341,0.400603091090411,0.992702123198483,1,0.84249199195511,0.886793554368078,0.701442676332385,0.826072704920599,0.84249199195511
"EFNB2_EPHA4",0.509162286821262,0.911721328081794,0.785502975839338,0.835815796457262,0.785502975839338,0.785502975839338,0.84249199195511,0.911721328081794,0.914410270348973,0.583484739102913,0.701442676332385,0.701442676332385,0.84249199195511,0.621290389694307,0.970478214010547,0.675940041461644,0.400603091090411,0.701442676332385,0.939551102030819,0.911721328081794,0.911721328081794,0.509162286821262,0.84249199195511,0.911721328081794,0.484937338984618,0.583484739102913,0.935545401306019,0.785502975839338,0.84249199195511,0.777111149889142,0.626828497703922,0.807127416554678,1,1,1,0.949341207742457,0.84249199195511,0.84249199195511,1,0.914410270348973,0.879795158168921,0.596009094822104,0.525937212779096,0.553389817926232,0.785502975839338,0.509162286821262,0.701442676332385,0.553389817926232,0.879795158168921,0.254275291317341,0.38301640903253,0.646486279836623,0.84249199195511,0.509162286821262,0.970478214010547,0.539037770732804,0.628915649884336,1,0.84249199195511,0.807127416554678,0.914410270348973,1,0.84249199195511,0.752757031355029
"FGFR3_EPHA4",0.84249199195511,0.886793554368078,0.886793554368078,0.886793554368078,1,0.886793554368078,0.886793554368078,0.84249199195511,0.949341207742457,0.9115234497194,0.911721328081794,0.93791115884463,0.911721328081794,0.460111695211661,1,0.984887686087063,0.499279792451843,0.666381514239372,1,0.914410270348973,0.868790465749427,0.701442676332385,0.785502975839338,0.785502975839338,0.896545506477058,0.93791115884463,1,1,0.785502975839338,1,0.84249199195511,1,0.84249199195511,0.84249199195511,0.84249199195511,0.84249199195511,1,1,0.84249199195511,0.84249199195511,0.525937212779096,0.777111149889142,0.596009094822104,0.666381514239372,0.701442676332385,0.853306403343011,0.911721328081794,0.666381514239372,0.970478214010547,0.970478214010547,1,0.970478214010547,0.911721328081794,0.911721328081794,0.911721328081794,0.970478214010547,0.949341207742457,0.949341207742457,0.879795158168921,0.914410270348973,0.84249199195511,0.93791115884463,0.509162286821262,0.911721328081794
"FGFR2_CD83",0.254275291317341,0.509162286821262,0.254275291317341,0.509162286821262,0.509162286821262,0.254275291317341,0.509162286821262,0.254275291317341,0.277635830841012,0.886793554368078,0.517811392085717,0.826072704920599,0.509162286821262,0.484598649860234,0.911721328081794,0.517811392085717,0.178540207634671,0.84249199195511,0.781728274637696,0.890394365577188,0.325126372586584,0.525937212779096,1,0.752757031355029,0.84249199195511,1,0.835801126624214,0.776558321765063,0.902174237465046,1,0.897177508323448,0.924097852021952,0.785502975839338,0.785502975839338,0.785502975839338,0.785502975839338,0.84249199195511,0.785502975839338,0.911721328081794,0.785502975839338,1,0.970478214010547,1,0.93791115884463,0.970478214010547,1,0.886793554368078,1,0.701442676332385,1,0.752757031355029,0.785502975839338,0.509162286821262,0.752757031355029,0.84249199195511,0.752757031355029,0.200033439912167,0.525937212779096,0.835801126624214,0.915670682132064,0.539037770732804,0.509162286821262,0.949341207742457,0.639336632363861
"FGFR2_NECTIN1",0.509162286821262,1,0.254275291317341,0.254275291317341,1,0.254275291317341,1,0.254275291317341,0.886793554368078,0.509162286821262,0.517811392085717,0.309640366660603,0.509162286821262,0.826072704920599,1,0.826072704920599,1,0.84249199195511,0.807127416554678,0.443810004850478,0.509162286821262,0.890963044337877,0.509162286821262,0.970478214010547,0.897177508323448,0.509162286821262,0.704465386989689,0.886793554368078,0.509162286821262,0.810509426905667,0.701442676332385,0.911721328081794,0.84249199195511,0.911721328081794,0.785502975839338,0.785502975839338,0.911721328081794,0.785502975839338,0.785502975839338,0.911721328081794,0.886793554368078,0.911721328081794,1,1,1,0.93791115884463,0.911721328081794,1,0.84249199195511,0.84249199195511,0.701442676332385,0.666381514239372,0.509162286821262,0.970478214010547,1,0.970478214010547,1,0.971846707057438,0.911721328081794,0.509162286821262,0.886793554368078,0.918744284872256,0.701442676332385,0.747978013167052
"FGFR3_NECTIN1",0.886793554368078,0.911721328081794,0.886793554368078,0.886793554368078,0.911721328081794,0.886793554368078,0.911721328081794,0.886793554368078,0.84249199195511,0.886793554368078,0.785502975839338,0.873326080098332,1,0.882175533266269,0.785502975839338,1,1,0.924097852021952,0.583484739102913,1,0.509162286821262,0.879795158168921,0.525937212779096,0.970478214010547,1,1,0.902174237465046,0.977197126698335,0.84249199195511,1,0.701442676332385,1,1,0.911721328081794,0.84249199195511,0.84249199195511,1,0.911721328081794,0.911721328081794,0.911721328081794,0.93791115884463,0.992763695932763,0.911721328081794,0.626019035552838,0.509162286821262,0.443482366151079,0.911721328081794,0.755482906866443,0.84249199195511,0.84249199195511,0.970478214010547,0.970478214010547,1,0.970478214010547,0.911721328081794,0.84249199195511,1,0.911721328081794,1,1,1,0.949341207742457,0.911721328081794,0.911721328081794
"CD96_NECTIN1",0.949341207742457,0.740337596097803,0.539037770732804,0.459051610654549,0.509162286821262,0.705943059569635,0.615395649470833,0.918744284872256,0.911721328081794,1,0.666381514239372,0.506646279809613,0.509162286821262,0.722124007422641,0.701442676332385,0.752757031355029,1,1,0.872042184161951,0.807127416554678,0.509162286821262,1,0.525937212779096,1,1,1,0.911721328081794,0.277635830841012,0.509162286821262,0.509162286821262,0.509162286821262,0.804424118727178,0.666381514239372,0.84249199195511,0.119486636941393,0.100208130453877,0.254275291317341,0.136427828792758,0.911721328081794,0.231168337025631,1,1,1,0.373654197599779,0.84249199195511,0.52793099668849,0.509162286821262,0.701442676332385,1,0.911721328081794,0.556717891625147,0.417966831528407,0.509162286821262,0.666381514239372,0.785502975839338,0.835815796457262,1,0.991907854364255,0.178540207634671,0.168002459158516,0.509162286821262,0.461154424892738,0.509162286821262,0.626019035552838
"FGFR2_XPR1",0.254275291317341,0.254275291317341,0.254275291317341,0.254275291317341,0.254275291317341,0.254275291317341,0.254275291317341,0.254275291317341,0.517811392085717,0.517811392085717,0.509162286821262,0.517811392085717,0.517811392085717,0.484598649860234,0.509162286821262,0.517811392085717,1,0.509162286821262,0.879202559484743,0.957034729344122,0.506979518191072,0.543344572539816,0.646486279836623,1,0.835815796457262,0.626019035552838,0.602512954241565,0.74473365003963,1,0.949341207742457,0.74473365003963,0.564687283936439,0.785502975839338,0.785502975839338,0.785502975839338,0.785502975839338,0.785502975839338,0.785502975839338,0.785502975839338,0.785502975839338,0.93791115884463,0.93791115884463,1,0.93791115884463,0.93791115884463,1,0.970478214010547,0.970478214010547,0.826072704920599,0.785502975839338,0.785502975839338,0.752757031355029,0.826072704920599,0.752757031355029,0.666381514239372,0.752757031355029,0.970478214010547,0.897177508323448,1,0.911721328081794,0.596009094822104,0.254275291317341,0.835801126624214,1
"BMP2_SMO",0.84249199195511,1,0.911721328081794,0.84249199195511,1,0.911721328081794,0.911721328081794,1,0.701442676332385,0.785502975839338,0.84249199195511,1,0.509162286821262,0.716753242119514,1,0.879795158168921,0.615395649470833,0.896545506477058,0.653536011523088,0.417966831528407,0.254275291317341,0.149673919272588,0.666381514239372,0.914410270348973,0.701442676332385,0.806620299998329,0.792698228548298,1,0.254275291317341,0.115721523034603,0.701442676332385,0.970478214010547,1,1,0.911721328081794,0.84249199195511,1,0.911721328081794,0.911721328081794,0.911721328081794,0.84249199195511,1,0.945990444828307,1,0.509162286821262,0.254275291317341,1,0.701442676332385,0.785502975839338,0.785502975839338,0.896545506477058,0.970478214010547,0.509162286821262,0.84249199195511,0.911721328081794,1,1,0.509162286821262,0.0933556194820701,0.0933556194820701,0.509162286821262,0.0933556194820701,0.509162286821262,0.509162286821262
"WNT2_FZD4",1,0.84249199195511,0.84249199195511,0.84249199195511,1,0.911721328081794,0.84249199195511,1,1,0.84249199195511,0.509162286821262,0.886793554368078,1,0.509162286821262,0.886793554368078,1,0.911721328081794,1,1,1,1,0.785502975839338,1,0.886793554368078,1,0.509162286821262,0.25877171896482,0.417966831528407,1,1,0.254275291317341,1,1,0.509162286821262,0.509162286821262,0.509162286821262,1,1,1,1,0.886793554368078,1,1,1,1,0.701442676332385,1,0.911721328081794,1,0.84249199195511,0.84249199195511,0.84249199195511,1,0.911721328081794,0.84249199195511,1,0.911721328081794,0.509162286821262,0.525937212779096,0.509162286821262,1,0.701442676332385,0.525937212779096,0.84249199195511
"WNT2B_FZD4",0.911721328081794,0.381045766007572,0.509162286821262,0.381045766007572,1,0.701442676332385,0.460111695211661,0.785502975839338,1,0.254275291317341,0.24748498632563,0.509162286821262,1,0.886793554368078,1,0.949341207742457,1,0.390738196175573,0.168002459158516,0.509456104674071,1,0.970478214010547,0.338621907007503,0.949341207742457,1,0.539037770732804,0.390738196175573,0.666381514239372,1,0.914410270348973,0.277635830841012,0.949341207742457,0.911721328081794,0.417966831528407,0.30795781218899,0.509162286821262,1,0.949341207742457,1,1,1,0.178540207634671,0.122891632474504,0.178540207634671,1,1,0.872817674098225,0.914410270348973,1,0.798234579832586,0.591695673631939,0.733326552463689,1,0.81990705470859,0.509162286821262,0.971846707057438,1,0.509162286821262,0.524484108869673,0.966594312466712,1,0.879202559484743,0.752757031355029,0.949341207742457
"DLL1_NOTCH2",1,1,0.93791115884463,1,1,1,0.701442676332385,0.970478214010547,0.509162286821262,0.785502975839338,0.149673919272588,0.785502975839338,0.928716867322819,0.807127416554678,0.701442676332385,0.646486279836623,0.417966831528407,0.525937212779096,0.325126372586584,0.911721328081794,0.84249199195511,1,0.543344572539816,1,0.441515529364064,0.879202559484743,0.254275291317341,0.957034729344122,0.928716867322819,0.928716867322819,0.826072704920599,0.653536011523088,0.84249199195511,0.911721328081794,0.84249199195511,0.84249199195511,0.84249199195511,0.84249199195511,0.911721328081794,0.84249199195511,0.928716867322819,0.949341207742457,0.195431727580556,0.539037770732804,0.913763731453891,0.666381514239372,1,0.636332419358767,1,1,0.969400794229142,1,0.911721328081794,1,1,0.911721328081794,0.509162286821262,0.332459088973854,0.886793554368078,0.679376554951569,0.602693360292659,0.539037770732804,0.541532933719724,0.785502975839338
"JAG1_NOTCH2",0.949341207742457,0.949341207742457,1,0.949341207742457,0.806620299998329,0.949341207742457,1,1,0.701442676332385,0.84249199195511,1,1,0.751951660721444,0.957034729344122,0.911721328081794,1,0.38301640903253,0.722124007422641,0.443810004850478,1,0.949341207742457,1,0.84249199195511,0.911721328081794,0.543344572539816,0.911721328081794,0.21473953090669,0.826072704920599,0.992702123198483,0.957034729344122,1,0.506646279809613,0.911721328081794,0.785502975839338,1,0.879795158168921,0.911721328081794,0.949341207742457,1,0.971846707057438,0.701442676332385,1,0.254275291317341,0.618072773965029,1,0.78988031745981,0.826072704920599,0.618072773965029,0.254275291317341,0.381045766007572,0.820467189528209,0.785502975839338,0.509162286821262,0.84249199195511,0.755482906866443,0.879202559484743,0.886793554368078,0.957721058558127,0.615395649470833,0.911721328081794,1,0.785502975839338,0.911721328081794,0.652501294534514
"DLL1_NOTCH4",0.509162286821262,1,1,1,0.509162286821262,1,1,0.84249199195511,0.752757031355029,0.475420895844005,0.99265589221152,1,0.0511604679464268,1,1,0.949341207742457,0.666381514239372,0.29819731771654,0.966594312466712,0.938721620892054,0.0511604679464268,0.879795158168921,1,0.902174237465046,0.785502975839338,0.441515529364064,1,1,0.0511604679464268,1,0.914410270348973,1,0.911721328081794,0.84249199195511,0.84249199195511,0.84249199195511,1,0.84249199195511,0.911721328081794,0.911721328081794,0.752757031355029,0.781728274637696,0.861815701631783,0.949341207742457,0.0933556194820701,1,1,0.971846707057438,0.666381514239372,1,0.84249199195511,0.886793554368078,0.254275291317341,0.81990705470859,0.949341207742457,0.752757031355029,0.666381514239372,0.43759896231351,0.798234579832586,0.785502975839338,0.0933556194820701,0.801202915839111,1,0.84249199195511
"JAG1_NOTCH4",0.509162286821262,0.879795158168921,0.896545506477058,1,0.254275291317341,0.971846707057438,1,0.896545506477058,0.752757031355029,0.356727435488374,0.509162286821262,0.911721328081794,0.0511604679464268,0.970478214010547,0.84249199195511,0.970478214010547,0.785502975839338,0.38301640903253,0.99265589221152,1,0.0511604679464268,1,0.970948561097978,0.997819214296022,0.700472484699431,0.506646279809613,0.977197126698335,0.84249199195511,0.0511604679464268,1,0.911721328081794,1,0.84249199195511,0.911721328081794,0.911721328081794,0.701442676332385,0.254275291317341,0.785502975839338,0.84249199195511,0.509162286821262,0.826072704920599,0.441515529364064,1,0.970478214010547,0.0511604679464268,1,0.886793554368078,1,0.701442676332385,0.325126372586584,0.361838064904379,0.652022777807152,0.0511604679464268,0.826072704920599,0.991907854364255,0.79386973074471,0.701442676332385,1,1,0.902174237465046,0.254275291317341,0.842704250455907,1,1
"DLL1_NOTCH3",0.911721328081794,1,0.93791115884463,1,1,0.886793554368078,0.84249199195511,0.84249199195511,1,1,0.149673919272588,0.530637402250075,1,0.911721328081794,0.615395649470833,0.460111695211661,0.93791115884463,1,0.443810004850478,0.872817674098225,1,1,0.615395649470833,0.460111695211661,0.93791115884463,1,0.156209370163343,0.525937212779096,1,1,0.615395649470833,0.460111695211661,1,0.911721328081794,0.84249199195511,0.84249199195511,1,0.84249199195511,1,0.911721328081794,0.93791115884463,0.93791115884463,0.168002459158516,0.686808125969219,1,1,0.701442676332385,0.509162286821262,0.970478214010547,1,0.886793554368078,0.969400794229142,1,1,0.84249199195511,0.615395649470833,0.509162286821262,0.615395649470833,0.911721328081794,0.679376554951569,0.509162286821262,0.879795158168921,0.84249199195511,0.701442676332385
"JAG1_NOTCH3",1,1,1,0.971846707057438,0.911721328081794,0.93791115884463,0.911721328081794,0.701442676332385,0.93791115884463,0.84249199195511,1,1,1,1,0.615395649470833,0.460111695211661,1,1,0.311694057215399,0.722124007422641,1,0.970478214010547,0.615395649470833,0.509162286821262,0.93791115884463,1,0.254275291317341,0.557943856100999,1,1,0.615395649470833,0.460111695211661,0.911721328081794,0.701442676332385,1,0.971846707057438,0.84249199195511,0.886793554368078,0.911721328081794,1,0.93791115884463,0.868790465749427,0.0632411067193676,0.646486279836623,1,0.84249199195511,0.615395649470833,0.460111695211661,1,0.806051269481093,0.78988031745981,0.842704250455907,1,0.957034729344122,0.615395649470833,0.509162286821262,1,1,0.59030932010558,0.949341207742457,0.84249199195511,0.84249199195511,0.84249199195511,0.460111695211661
