"","B cells|B cells","B cells|Endothelial cells","B cells|Epithelial cells","B cells|Fibroblasts","B cells|Mast cell-like","B cells|Myeloid","B cells|Neuron-like cells","B cells|T cells","Endothelial cells|B cells","Endothelial cells|Endothelial cells","Endothelial cells|Epithelial cells","Endothelial cells|Fibroblasts","Endothelial cells|Mast cell-like","Endothelial cells|Myeloid","Endothelial cells|Neuron-like cells","Endothelial cells|T cells","Epithelial cells|B cells","Epithelial cells|Endothelial cells","Epithelial cells|Epithelial cells","Epithelial cells|Fibroblasts","Epithelial cells|Mast cell-like","Epithelial cells|Myeloid","Epithelial cells|Neuron-like cells","Epithelial cells|T cells","Fibroblasts|B cells","Fibroblasts|Endothelial cells","Fibroblasts|Epithelial cells","Fibroblasts|Fibroblasts","Fibroblasts|Mast cell-like","Fibroblasts|Myeloid","Fibroblasts|Neuron-like cells","Fibroblasts|T cells","Mast cell-like|B cells","Mast cell-like|Endothelial cells","Mast cell-like|Epithelial cells","Mast cell-like|Fibroblasts","Mast cell-like|Mast cell-like","Mast cell-like|Myeloid","Mast cell-like|Neuron-like cells","Mast cell-like|T cells","Myeloid|B cells","Myeloid|Endothelial cells","Myeloid|Epithelial cells","Myeloid|Fibroblasts","Myeloid|Mast cell-like","Myeloid|Myeloid","Myeloid|Neuron-like cells","Myeloid|T cells","Neuron-like cells|B cells","Neuron-like cells|Endothelial cells","Neuron-like cells|Epithelial cells","Neuron-like cells|Fibroblasts","Neuron-like cells|Mast cell-like","Neuron-like cells|Myeloid","Neuron-like cells|Neuron-like cells","Neuron-like cells|T cells","T cells|B cells","T cells|Endothelial cells","T cells|Epithelial cells","T cells|Fibroblasts","T cells|Mast cell-like","T cells|Myeloid","T cells|Neuron-like cells","T cells|T cells"
"CCL5_CCR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71405728685616,0,9.22881869049588,0,0,6.90689059560852,0,0,11.0327345285867,0,8.22881869049588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820340563652084,0,6.32192809488736,0,0,0,0,0,0,0,0,0,0,0.797776360921657,-2.38994651831601,0,0.911179616532673,0,12.9329528921947
"CCL2_CCR10",0,0,0,0,0,0,0,0,0,0,-8.12928301694497,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04984854945056,0,-3.16992500144231,-0.206450877467426,0,0,0,0,0,0,0,0,0,0,0,0,8.38801728534513,0,0,9.90689059560852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCL5_ACKR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296132094010025,-1.43014439166905,-0.206003460797415,-0.0529488799489588,-10.0361736125535,0.0799235442969493,-0.532495080827021,-0.296201269768993,9.82972273508606,0,9.44086916761087,9.47167521439204,0,9.07681559705083,7.45121111183233,8.98013957763916,0,0,0,0,0,0,0,0,9.24079133216196,-9.66177809777199,-0.271302021817394,-0.0303736490435185,0,-0.830074998557687,-1.41503749927884,1.15919859484925,0,0,0,0,0,0,0,0,0.68697196443587,0.350497247084133,0.377423207479066,0.734903127709314,-1.97441458980553,0.544090219305628,0.653339940846618,0.660568157473333
"CCL21_ACKR4",0,0,0,0,0,0,0,0,10.0361736125535,0,10.0834793273318,10.3049216695817,0,9.95855271543101,9.79766152585376,10.1548181090521,-9.71424551766612,0,-7.90689059560852,-8.53138146051631,0,-8.84549005094437,0,-9.58871463558226,9.78953364497036,0,8.876516946565,9.31061278165953,0,9.02236781302845,8.27612440527424,9.62570884306447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03603756700283,0.933931402065798,3.22046333268219,3.23647506425021,-1.54950941510299,3.30880066090175,1.92703716872029,2.94409572041791,0,0,0,0,0,0,0,0
"CXCL13_ACKR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561655127229087,-0.497499659470817,-0.312277924853643,0.168819064216143,-2.07138463323677,0.0676387168753632,0.20690024518353,-0.0917924759194904,8.74819284958946,0,8.43045255166553,8.86108690599539,0,8.74819284958946,5.78135971352466,8.04984854945056,0,0,0,0,0,0,0,0,-9.89178370321831,-10.0768155970508,-9.74819284958946,-9.66177809777199,0,-9.86108690599539,0,-10.0223678130285,0,0,0,0,0,0,0,0,9.58871463558226,0,-0.558490289359965,-0.612074346338397,0,-1.21572869105544,7.90689059560852,0.259087221317131
"PYY_DPP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.07681559705083,1.11668298016533,0.977279923499917,-11.3772105303886,-4.90689059560852,-4.57692518165574,-0.532915752951561,0,0,1.18467876813234,2.53051471669878,-1.71950462409998,-1.83650126771712,8.2045711442492,0.288271697332817,0,0,0,0,0,0,0,0,0,0,1,6.96578428466209,0,-4.40599235967584,0,0.491445152020187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CXCL2_DPP4",0,0,0,0,0,0,0,0,8.38801728534513,-12.3799198176465,-0.0689366551606491,-0.0291463456595165,-0.345566994644536,-1.65207669657969,-1.83476107939826,-0.375350769463348,10.5698556083309,-12.5887146355823,-0.0449874547733101,1.67603659552387,-0.681656242461677,-0.646168257692991,-0.47579153035794,-0.410964701642673,0,-8.22881869049588,0.989768077389044,9.5980525001616,-0.445032239576681,-1.65896308216493,-2.41503749927884,-0.0132968226134578,0,0,0,0,0,0,0,0,10.616548843779,-9.81378119121704,1.19592020997526,11.775198728898,1.06793367616509,0.334068657759574,0.0938136734027282,0.500596295062244,9.09011241966429,0,13.0447356260569,10.8841705191084,11.7772553151919,10.9657842846621,10.7397806097733,12.9648823183677,0,-7.90689059560852,1.15780871512626,8.71424551766612,-0.0793078653232131,-1.25873426840017,6.02236781302845,0.506899679163998
"CCL21_CCR7",0,0,0,0,0,0,0,0,0,0,0,9.09011241966429,0,0,0,10.5745935273376,0,0,-4.32192809488736,0,0,-6.12928301694497,0,-9.4093909361377,0,0,0,8.36632221424582,0,0,0,10.0223678130285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797589479358657,0,0.48967428227942,3.26340644220691,0,-12.8317030992143,0,2.8669684290335,0,0,0,0,0,0,0,0
"NPPA_NPR3",0,0,0,0,0,0,0,0,0,-10.2761244052742,-8.32192809488736,0,0,0,0,0,0,0.443988872974973,-0.46948528330122,-0.321928094887363,0,0,0,-7.4093909361377,0,0.156563362780857,-0.0280143761695966,0.304854581528422,0,0,0,-7.49185309632967,0,0,0,0,0,0,0,0,0,0.348254260035994,-0.543621705340256,-0.577308928177721,0,4.90689059560852,0,-7.96578428466209,0,0,0,0,0,0,0,0,0,-12.1922928144708,-8.64385618977472,-7.71424551766612,0,0,0,0
"NPPA_NPR2",0,0,0,0,0,0,0,0,0,0,-8.17990909001493,-7.96578428466209,0,0,0,0,0,-0.736965594166206,-0.245112497836532,-0.678071905112637,0,0,0,8.27612440527424,0,-1.68805599368526,-0.0489096004809468,-0.355094958822562,0,0,0,8.02236781302845,0,0,0,0,0,0,0,0,0,0.2081081953302,-0.422691071822279,-0.263034405833793,0,0,0,8.43045255166553,0,0,0,0,0,0,0,0,0,-7.56985560833095,-9.17990909001493,-9.29920801838728,0,0,0,0
"LGALS9_MET",0,0,0,0,0,0,0,0,0,-0.0778341400525626,0.102482957601251,0,0,-8.12928301694497,-1.74741995180337,-9.29920801838728,0,0.633905289112087,0.721614814156029,1.6667565918848,0,1.08746284125034,11.1736771363034,-1.04580368961313,0,12.8297227350861,13.6964242405789,8.71424551766612,0,6.96578428466209,10.8257538328831,5.49185309632967,0,0,0,0,0,0,0,0,0,0.360817108280957,0.455667175719312,0.253461079126993,0,-0.533123569201538,0.208271313091795,-0.627087976393833,0,1.01303470505444,-0.195709210154531,0.0188590272513163,0,0,-1.29852349055242,0,0,0.579085934384487,0.483744987269281,1.18322182405577,0,0.906890595608519,10.7772553151919,-7.84549005094437
"LGALS9_LRP1",0,0,0,0,0,0,0,0,0,0,-0.00702042767777211,0.79503874067306,0,0.540078961670487,0,-1.27462238010901,0,0,5.1548181090521,1.12033788494964,0,0.642392231508887,0,2.62323251764887,0,0,10.1098306542788,14.8062475185316,0,14.7061722171304,0,10.5745935273376,0,0,0,0,0,0,0,0,0,0,0.162906371346252,0.798468135722533,0,0.586370008189761,0,0.456197600154856,0,0,1,0.78698010841279,0,0.619968950549069,0,1.08298936467103,0,0,0.406625259462644,1.09845134802757,0,0.513451471303077,0,2.02627932479885
"PDGFB_LRP1",0,0,0,0,0,0,0,0,0,0,-0.0368995828115291,0.585746467614997,0,0.442784547460875,0,-0.174337059858507,0,0,-8.81378119121704,-13.868822554775,0,-13.9837061926593,0,-8.32192809488736,0,0,0.279072615925565,0.9046461534876,0,0.475846783552658,0,1.22606807947985,0,0,0,0,0,0,0,0,0,0,-0.146841388329271,0.663481459851943,0,0.633127218228605,0,-0.092611150184875,0,0,-2.65849153614312,-0.579621157926478,0,-0.504579060494888,0,-3.51245000093679,0,0,-0.215728691055437,-0.758162097734982,0,-1.05863587749892,0,-2.75002174699165
"MDK_LRP1",0,0,0,0,0,0,0,0,0,0,0,-13.2137117981057,0,-13.4369717450491,0,-8.02236781302845,0,0,4.58496250072116,0.9608205374983,0,0.717756902592242,0,2.29920801838728,0,0,3.34103691783507,0.961095156038712,0,0.936084574986531,0,2.98423268414168,0,0,0,0,0,0,0,0,0,0,0.906890595608519,-0.602240492152992,0,-0.80972799311592,0,-1.51457317282976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WNT3A_LRP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91253715874966,0.69417957196427,0,0.496737870693338,0,-0.082936340982072,0,0,8.45121111183233,0.575312330687437,0,0.562858314014292,0,1.41503749927884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LGALS9_CD47",0,0,0,0,0,0,0,0,-1.58496250072116,0.78463484555752,0.232660756790275,0.790500816346723,-1.71963571562829,0.311321177029652,0.148418104377892,0.00214017995173055,-0.626061106536094,1.55351945307027,0.953785445017178,2.33110752166176,1.99868307152801,0.536810878536044,0.600680734468087,0.430071731950526,12.0084286220706,12.3303567169579,13.7966480414138,12.127671967039,12.2152296257479,13.5160693337505,13.1571890135149,13.9890396369624,0,0,0,0,0,0,0,0,-0.74877943653782,0.666671177300196,0.50413869279362,0.434283588223488,0.259114036462451,0.599997829082436,0.020297414233228,0.102905549403746,-2.58194430915824,1.53979618467302,0.302632771478068,1.53834211420488,-11.876516946565,0.192752035353639,-0.299560281858908,0.133460675153375,-1.32394444048587,2.27577963408347,0.574856014270833,0.89029608057427,1.53261791042489,0.646286271575799,0.524174782278287,0.358396261956654
"SIRPA_CD47",0,0,0,0,0,0,0,0,-2.2855557052224,0.323486922743924,-0.0693827219421043,-0.201164513974418,-0.55164242752113,0.204151594823429,-0.153396328744916,-0.0523372597496148,0.364193821864372,2.92874131683018,0.930798449287597,2.46899648267283,12.189206834597,0.85317714566063,0.565439942456337,0.577840264517758,-0.813873579871988,1.33371266278857,0.66282917212717,0.796930383156148,0.581883107789184,0.643793530648962,0.0765170569481848,0.0615865864743316,-13.2318211786574,-10.57931593758,-13.4239037658366,-11.9837061926593,-11.1163439612375,-12.8668925276766,-12.3470676571659,-14.1381117763197,-0.105397855185046,1.19008119768544,0.580172473358775,0.884437875712436,0.563441693709885,0.610295499318471,0.0917665173508854,0.339580385615551,0.184753041151571,1.76240333514534,0.847704892579479,1.30903165249354,1.70881359346361,0.713826013164038,0.529602916990193,0.306977753421391,0.634062355065083,2.97783835007584,1.0009352966557,1.17817971600412,12.4278366034585,0.810152470036957,0.606622672270638,0.592217601263068
"LGALS9_PTPRK",0,0,0,0,0,0,0,0,0,-0.116301473307574,-0.452946953774839,-0.312787441030893,0,-9.25266543245025,-0.0980773393857222,-2.58496250072116,9.22881869049588,0.518973819906344,0.017730155701049,0.217741447554701,0,-2.04182017569463,0.606583953662533,0.142019004872428,9.00842862207058,15.2660910807422,15.0636057398332,14.2411638809157,0,7.22881869049588,15.110850298848,8.69696752623429,0,0,0,0,0,0,0,0,0.577573521491785,0.425297243708165,-0.325515403095118,0.161509377421138,0,-0.815968052362312,0.382303886394165,0.129580961056628,0,0.0842171817466852,-0.638749299341636,-0.194821271327121,0,-9.45121111183233,0.544294672820987,-2.71187461320338,8.60733031374961,0.337874673295602,-0.0576322047928128,0.0764441051082976,0,-7.56985560833095,1.07914053781491,-0.596644305768791
"WNT5A_PTPRK",0,13.5024589022318,13.3289553617813,12.6595499968799,0,0,13.3594750488495,0,0,0,0,0,0,0,0,0,0.255500733148387,0.418294883911444,-0.44844047995158,0.146769678458198,0,-0.870716983055034,0.394785075252395,-0.732304216796343,-3.13972476366661,0.218790511694126,-0.556238211684525,-0.0303245368567975,0,-5.34577483684173,0.484983794672803,-1.05794734920928,0,0,0,0,0,0,0,0,-8.56985560833095,0.329699859278169,-0.0897323655581665,-0.0492715515125662,0,-8.53138146051631,0.153018718295786,-0.772589503896928,0,14.9565122883811,14.6756263039354,14.1016474500308,0,0,14.5219071025033,8.56985560833095,0,0.0662277472648178,-0.615509581878954,-0.256098358623417,0,-7.4093909361377,1.39665490904853,-2.55019708256048
"LGALS9_SLC1A5",0,0,0,0,0,0,0,0,8.4093909361377,0,0.683264574332961,-1.31270956485798,0,0.160077215485965,0,0,11.5018371849023,0,2.35221066182341,0.666576266274808,0,1.25096157353322,0,9.70563238736141,11.3077700318907,0,10.5410966153495,10.929258408637,0,9.69696752623429,0,9.56985560833095,0,0,0,0,0,0,0,0,0.91879268466481,0,0.424156143889767,0.573617527127147,0,0.396087205537484,0,0.568070721322383,10.3106127816595,0,1.17200531188336,0.584962500721156,0,-0.46282539823311,0,0,11.2526654324502,0,1.78659636189081,1.76045929683314,0,1.9577717646107,0,1.46876948321663
"LGALS9_COLEC12",0,0,0,0,0,0,0,0,0,-1.71989208080726,-1.76026805718348,-0.798843422202087,0,-0.689416878706647,-0.48963075453513,-1.68684211474037,0,2.62109628677487,-0.828826452360429,0.445878670348886,0,-0.179061796014435,0.25272605054499,0.84670358953343,0,10.1421070573025,12.025831668332,13.8865539576827,0,14.4508890457431,14.8872682220958,10.1799090900149,0,0,0,0,0,0,0,0,0,0.439479640545157,-0.937327146923238,0.278069304709768,0,-0.369528158041478,0.0684164631720754,0.283731771326412,0,-9.876516946565,-5.04147663597616,-0.945813313623959,0,-1.20271228134761,-0.328813724907226,-0.270357746639653,0,0.64610279553506,-1.40154526295073,0.123579163639411,0,-0.197985884506926,0.0901802936282583,1.60288440871842
"LGALS9_HAVCR2",0,0,0,0,0,0,0,0,-10.0768155970508,-9.876516946565,-0.81655385890407,-0.804984017594857,-11.9255544398736,0.0175771368064976,0,0.424399602482535,0.754887502163469,1.43792138995218,2.52356195605701,1.05658352836637,-2.48914671330736,0.459619775799728,0,1.13805218131155,8.96578428466209,9.64385618977472,9.2045711442492,8.43045255166553,0,13.2159879411614,0,12.3429080337916,0,0,0,0,0,0,0,0,0.332338928592136,0.424415831594705,0.341405469386666,-0.0469392229585557,-1.35978763871338,0.320554753478669,0,0.808545755836226,0,0,-0.884522782580064,-2.14684138832927,-11.57931593758,-0.0636001622287589,0,-0.202556005682279,0.824428435416546,2.01853595143743,2.03813512888677,-0.653824358865961,-11.2348174311173,0.407773564846234,0,1.05241589415114
"LGALS9_SORL1",0,0,0,0,0,0,0,0,-10.6882503091332,-2.82312223791592,0.108059745857453,-5.81875968532985,-9.95128471496697,-0.407056767109496,0,-0.120043115721705,-0.544005826498299,1.67556504950206,0.805137096807785,-0.0906025487809066,0,0.583071681261916,6.71424551766612,0.200810091614976,10.1548181090521,7.67948009950545,11.7355560239115,8.74819284958946,0,13.0171563863831,7.36632221424582,14.3446426679321,0,0,0,0,0,0,0,0,-0.0703893278913978,-0.187009543272963,0.382818763228514,-0.377194148134171,-11.8726748802706,0.169477584772301,-1.97415999506474,0.180102786446344,8.96578428466209,-9.73131903102506,0.145197915539936,-11.5507467853832,0,0.868088324494419,0,-0.592388783415256,-0.423650629583552,1.57531233068744,0.805228620949216,-1.32483969030727,0,-0.170371448928744,0,0.0512899093981678
"MDK_SORL1",0,0,0,0,0,0,0,0,0,0,-10.4817994316658,-10.5507467853832,0,-11.8649599151426,0,-14.1830150008828,0.0774787526777172,1.61143471208235,0.922417059047457,-1.22449394398174,-9.62570884306447,0.00982340251556213,6.84549005094437,0.227566602142326,1.0413407953809,9.76487159073609,0.987446949656916,-0.741983668932831,0,0.743860207244615,7.02236781302845,0.265846286241193,0,0,0,0,0,0,0,0,0,-7.96578428466209,-0.584962500721156,-5.65535182861255,0,-1.05107418459427,0,-1.86909789748476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LGALS9_MRC2",0,0,0,0,0,0,0,0,0,-3.35989594508638,-0.758111403037755,-0.219287725733525,0,0,0,6.12928301694497,0,0.912537158749661,0.268723477715618,0.174433427114059,0,8.10328780841202,7.90689059560852,9.2045711442492,0,7.81378119121704,11.2585660338899,13.2717548056465,0,7.67948009950545,6.56985560833095,8.58871463558226,0,0,0,0,0,0,0,0,0,-0.534184764571849,0.0561598915872585,0.146106381924197,0,0.263432445577218,-0.128514740522681,12.0447356260569,0,-10.240791332162,-0.304209369066464,0.20877281204732,0,0,0,7.74819284958946,0,-9.22881869049588,0.235530890795572,0.445747797739784,0,-1.08488889758651,0,8.47167521439204
"PDGFB_PDGFRB",0,0,0,0,0,0,0,0,0,-0.118905405268819,-0.0882600047300858,0.387053173934433,0,-12.7627972624982,0,-12.940313597146,0,-6.90689059560852,-6.78135971352466,-12.3635872465246,0,-5.32192809488736,0,-6.12928301694497,0,0.321928094887363,0.893084796083488,0.765398520968334,0,-7.12928301694497,0,-8.22881869049588,0,0,0,0,0,0,0,0,0,-1.23029761942179,-1.41189779174828,0.400910629576067,0,-9.32192809488736,0,-10.5216004397237,0,-10.6706562491184,-10.4918530963297,0.021100120766796,0,-9.49185309632967,0,-10.9366379390026,0,0,-7.32192809488736,-0.417716599474725,0,0,0,0
"PDGFB_PDGFRA",0,0,0,0,0,0,0,0,0,-13.0206327616577,-0.208856706331047,0.492850879785236,0,-3.2824489014729,12.7936033092794,0,0,-8.99435343685886,-6.90689059560852,-14.5704486998258,0,-7.78135971352466,0,0,0,-9.53138146051631,-0.476438043942987,0.449787182981908,0,-8.49185309632967,8.27612440527424,0,0,0,0,0,0,0,0,0,0,-11.0154150523867,-1.78991447411517,0.392370801561151,0,-10.5887146355823,9.92925840863697,0,0,-11.0967151544885,-10.6969675262343,-1.64447509182516,0,-10.958552715431,0,0,0,-9.10328780841202,-7.4093909361377,-1.33505412372284,0,-7.4093909361377,0,0
"PDGFA_PDGFRA",0,0,0,0,0,0,0,0,0,-9.98013957763916,-9.12928301694497,0.34079059503519,0,-8.36632221424582,8.22881869049588,0,0,-11.3442959079158,0.101086125114314,0.531096644118121,0,-1.54820395071104,11.4589192069676,0,0,-10.4199601778479,0.354430734574692,0.477079951071548,0,-3.38605843230708,10.6969675262343,0,0,0,-10.240791332162,-14.5645067843387,0,0,0,0,0,-7.96578428466209,-7.56985560833095,0.421648126631728,0,-5.90689059560852,8.53138146051631,0,0,-10.5216004397237,-0.122335542924052,0.516429027777285,0,-10.1548181090521,10.8993569229231,0,0,0,0,12.8247598989541,0,0,0,0
"PDGFB_ADGRV1",0,0,0,0,0,0,0,0,0,-12.6257088430645,-0.754251625337355,-0.448758117122845,0,0,0,12.7669429407558,0,-6.49185309632967,-14.9761165679469,-7.90689059560852,0,0,0,0,0,-7.02236781302845,-1.06270589546778,-0.299560281858908,0,0,0,8.07681559705083,0,0,0,0,0,0,0,0,0,-9.62570884306447,-0.877333608771812,-1.83102382795124,0,0,0,9.11634396123747,0,0,-2.92204381657537,-10.8376279331714,0,0,0,0,0,0,0.315157136909926,-8.12928301694497,0,0,0,0
"MDK_PTPRZ1",0,0,0,0,0,0,0,0,0,0,-8.56985560833095,-10.929258408637,0,0,0,0,0,0,3.53743413063857,-1.15999588419858,0,0,0,0,0,0,3.05719540158154,-0.758414013430241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.51457317282976,-3.15754127698648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WNT3A_FZD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32192809488736,-0.370982319200908,0,6.78135971352466,0,0,0,0,-4.90689059560852,8.55074678538324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WNT5A_FZD1",0,0,0,8.89178370321831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375866901998166,1.35648531692373,0,9.46147944728616,0,0,0,0,0.754887502163468,0.87299472326468,0,8.07681559705083,0,0,0,0,0,0,0,0,0,0,0,0,-0.125530882083859,-0.302269569116894,0,0,0,0,0,0,7.64385618977472,10.5459297690855,0,0,0,0,0,0,-0.777607578663552,1.69389687227432,0,0,0,0
"WNT2_FZD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35005746807116,0.6109577092541,0,9.34429590791582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WNT3_FZD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402098443571345,0.971618198630178,0,7.56985560833095,0,0,0,0,1.58496250072116,2.76553474636298,0,7.4093909361377,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36632221424582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WNT3A_FZD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.880260755725904,-1.18727856819258,0,-0.84245872301352,0,0,0,0,0,-7.4093909361377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WNT5A_FZD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318950395087467,0.125530882083859,0,0.865070419913892,0,0,0,0,0.548436624696042,-0.188761643455168,0,1.33786963875638,0,0,0,0,0,0,0,0,0,0,0,0,-0.536052900240209,-8.07681559705083,0,7.36632221424582,0,0,0,0,8.29920801838728,8.25266543245025,0,8.38801728534513,0,0,0,0,0.099535673550915,0,0,6.22881869049588,0,0
"WNT2_FZD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395672174411913,-0.0824621601919731,0,0.415037499278844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WNT5A_FZD5",0,0,8.79766152585376,0,0,7.84549005094437,0,0,0,0,0,0,0,0,0,0,0,0,0.380763196150678,9.64385618977472,0,10.4512111118323,0,9.80574387215162,0,0,0.115477217419936,8.53138146051631,0,9.71424551766612,0,8.04984854945056,0,0,0,0,0,0,0,0,0,0,-0.354495957343793,0,0,8.62570884306447,0,0,0,0,10.5507467853832,0,0,9.78135971352466,0,7.4093909361377,0,0,-0.655665492064358,0,0,7.56985560833095,0,3.90689059560852
"WNT5A_ANTXR1",0,0,9.61654884377899,12.3920490393642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991546886508288,-0.468570303063867,-0.259412070169335,0,-10.2644426002266,-2.35049724708413,-8.07681559705083,0,-0.758595610137749,-0.758991900496205,-0.24725347371455,0,-10.8297227350861,-10.8376279331714,-7.71424551766612,0,0,0,0,0,0,0,0,0,-10.3987436919382,-1.16186641639211,-0.206253774517343,0,-9.04984854945056,-10.652844973002,0,0,0,11.0532471259124,13.9139178625025,0,0,0,0,0,-10.1421070573025,1.01936532486693,-0.723796813358567,0,0,0,0
"GDF11_ANTXR1",0,-0.631668882232891,-1.0025647918593,-0.482747726974361,0,-10.8297227350861,-11.0223678130285,-9.98013957763916,0,-11.61194694182,-2.65417699545244,-1.82289033065921,0,-10.6794800995054,-10.951284714967,0,0,-0.396848552965321,-0.765391628953913,-0.247970146905693,0,-10.2045711442492,-3.37503943134692,-9.32192809488736,0,-0.105426354412973,-0.699034267429951,-0.244764602997488,0,-11.0223678130285,-2.63113268215408,-9.67948009950545,0,-11.769011321097,-12.4614794472862,-14.2519261574964,0,-11.6348110501717,-11.2992080183873,0,0,-0.708716117362033,-0.875392442773826,-0.26716229145647,0,-11.0292872269682,-3.96962635095648,-8.90689059560852,0,-12.2378074737231,-1.66742466091313,-2.04140105896097,0,-10.5216004397237,0,0,0,-0.293591872809764,-0.680119733761496,-0.336547884160139,0,-10.8993569229231,-11.3826240265749,-10.0498485494506
"WNT5A_ROR2",0,0,0,13.4931048925391,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82972273508606,0.804984017594857,1.57615788290874,0,-1.44745897697122,-0.325986311461716,0,0,7.90689059560852,-0.365793980258994,1.60884103095216,0,-9.1548181090521,-0.660513533728333,0,0,0,0,0,0,0,0,0,0,0,0.104336659814735,1.7319057203574,0,0,0,0,0,0,8.92184093707449,15.1335034832632,0,0,0,0,0,0,1.14684138832927,2.43057985851174,0,0,0,0
"WNT5A_FZD3",8.69696752623429,0,8.27612440527424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891186512861075,0,0.781105022899779,0.0835647166391311,-10.4199601778479,-7.49185309632967,0,-0.272765943851567,1.5416587165003,0,0.396722601898761,-0.216491819896763,-9.67948009950545,-8.12928301694497,0,-1.29278174922785,0,0,0,0,0,0,0,0,10.1357092861044,0,0.241008099503795,-0.527931555684777,0,0,0,-1.95419631038687,10.8917837032183,0,10.103287808412,9.16741814583174,0,0,0,5.64385618977472,9.56033283421244,0,1.93859945533586,0,0,0,0,0
"WNT2_FZD3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984893107609792,0,-0.0204062106618372,-0.276383959492813,-10.4614794472862,-10.4304525516655,0,-0.878254727647631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WNT5A_ROR1",0,0,12.3635872465246,13.3792429726701,0,0,0,0,0,0,0,0,0,0,0,0,-7.64385618977472,0.00418779696343341,-0.646994784650826,0.839638203951141,0,-9.56985560833095,0.0346725776547796,0.0850815008897681,-9.98013957763916,-0.578043086781366,-0.759241628245347,0.708184497006296,0,-8.17990909001493,0.533681995777463,-0.949959317500404,0,0,0,0,0,0,0,0,0,-9.79766152585376,-0.0314406873769123,0.463159835995627,0,-7.78135971352466,-8.32192809488736,-4,0,9.02236781302845,13.9255544398736,14.528637244246,0,0,10.0834793273318,6.22881869049588,0,-9.76487159073609,-0.335851688214665,1.40096231406712,0,0,0,4.32192809488736
